"Latitude"	"Longitude"	"Elevation"	"Speed"	"Heading"	"Ax"	"Ay"	"Az"	"Yawrate"	"GentimeSec"	"ID"
42.28646	-83.73283	208.3	10.78	243.9375	1	-0.42	-0.26	-2.21	351277649.5	"ID18002919003716915346"
42.28646	-83.73284	208.3	10.74	246.8875	0.55	-0.13	-0.34	-0.59	351277649.6	"ID18002919003716915346"
42.28645	-83.73287	208.3	10.88	246.8875	0.63	-0.09	-0.2	-0.43	351277649.8	"ID18002919003716915346"
42.28645	-83.73288	208.3	10.94	247.025	0.63	-0.09	-0.2	-0.43	351277649.9	"ID18002919003716915346"
42.28644	-83.73289	208.4	11.16	244.975	1.12	-0.3	-0.18	-1.45	351277650	"ID18002919003716915346"
42.28644	-83.7329	208.4	11.28	244.6375	1.12	-0.3	-0.18	-1.45	351277650.1	"ID18002919003716915346"
42.28643	-83.73292	208.4	11.14	244.8875	0.38	-0.28	-0.26	-1.38	351277650.2	"ID18002919003716915346"
42.28643	-83.73293	208.4	11.2	244.675	0.38	-0.28	-0.26	-1.38	351277650.3	"ID18002919003716915346"
42.28642	-83.73294	208.4	11.38	244.925	0.86	-0.26	-0.26	-1.22	351277650.4	"ID18002919003716915346"
42.28642	-83.73296	208.4	11.48	244.7875	0.86	-0.26	-0.26	-1.22	351277650.5	"ID18002919003716915346"
42.28641	-83.73298	208.5	11.58	244.75	0.71	-0.24	-0.24	-1.12	351277650.7	"ID18002919003716915346"
42.28641	-83.73299	208.5	11.62	244.625	0.65	-0.24	-0.24	-1.11	351277650.8	"ID18002919003716915346"
42.2864	-83.73301	208.5	11.7	244.5125	0.65	-0.24	-0.24	-1.11	351277650.9	"ID18002919003716915346"
42.2864	-83.73302	208.5	11.78	244.4125	0.65	-0.24	-0.24	-1.11	351277651	"ID18002919003716915346"
42.28639	-83.73303	208.5	11.68	243.675	0.28	-0.3	-0.24	-1.39	351277651.1	"ID18002919003716915346"
42.28639	-83.73305	208.5	11.78	243.1625	0.55	-0.36	-0.26	-1.68	351277651.2	"ID18002919003716915346"
42.28638	-83.73306	208.5	11.84	242.8625	0.55	-0.36	-0.26	-1.68	351277651.3	"ID18002919003716915346"
42.28638	-83.73307	208.5	11.86	243.95	0.44	-0.24	-0.28	-1.06	351277651.4	"ID18002919003716915346"
42.28637	-83.73309	208.4	11.86	244.05	0.13	-0.18	-0.24	-0.84	351277651.6	"ID18002919003716915346"
42.28637	-83.73311	208.4	11.88	244.075	0.13	-0.18	-0.24	-0.84	351277651.7	"ID18002919003716915346"
42.28636	-83.73312	208.4	12.1	243.0875	0.84	-0.28	-0.22	-1.27	351277651.8	"ID18002919003716915346"
42.28635	-83.73314	208.4	12.2	242.875	0.84	-0.28	-0.22	-1.27	351277651.9	"ID18002919003716915346"
42.28635	-83.73315	208.4	12.12	243.1625	0.38	-0.24	-0.26	-1.1	351277652	"ID18002919003716915346"
42.28634	-83.73318	208.4	12.1	243.0125	0.05	-0.24	-0.24	-1.05	351277652.2	"ID18002919003716915346"
42.28633	-83.73319	208.4	12.12	242.925	0.05	-0.24	-0.24	-1.05	351277652.3	"ID18002919003716915346"
42.28633	-83.7332	208.5	12.2	243.45	0.34	-0.17	-0.22	-0.66	351277652.4	"ID18002919003716915346"
42.28632	-83.73322	208.5	12.24	243.4875	0.34	-0.17	-0.22	-0.66	351277652.5	"ID18002919003716915346"
42.28632	-83.73323	208.6	12.26	241.625	0.28	-0.36	-0.2	-1.62	351277652.6	"ID18002919003716915346"
42.28632	-83.73324	208.6	12.3	241.25	0.28	-0.36	-0.2	-1.62	351277652.7	"ID18002919003716915346"
42.28631	-83.73325	208.6	12.24	241.3125	0.05	-0.38	-0.28	-1.67	351277652.8	"ID18002919003716915346"
42.2863	-83.73327	208.6	12.26	241.0125	0.05	-0.38	-0.28	-1.67	351277652.9	"ID18002919003716915346"
42.2863	-83.73328	208.7	12.34	243.3875	0.28	-0.07	-0.28	-0.29	351277653	"ID18002919003716915346"
42.28629	-83.73329	208.7	12.36	243.6625	0.28	-0.07	-0.28	-0.29	351277653.1	"ID18002919003716915346"
42.28629	-83.73331	208.7	12.32	242.55	0.03	-0.17	-0.16	-0.66	351277653.2	"ID18002919003716915346"
42.28629	-83.73332	208.7	12.32	242.525	0.03	-0.17	-0.16	-0.66	351277653.3	"ID18002919003716915346"
42.28628	-83.73334	208.8	12.26	241.2375	-0.17	-0.3	-0.2	-1.33	351277653.4	"ID18002919003716915346"
42.28627	-83.73335	208.8	12.24	240.9375	-0.17	-0.3	-0.2	-1.33	351277653.5	"ID18002919003716915346"
42.28627	-83.73336	208.8	12.26	241.6125	-0.05	-0.22	-0.26	-1	351277653.6	"ID18002919003716915346"
42.28626	-83.73338	208.8	12.26	241.5125	-0.05	-0.22	-0.26	-1	351277653.7	"ID18002919003716915346"
42.28626	-83.73338	208.9	12.16	242.2	-0.34	-0.13	-0.22	-0.54	351277653.8	"ID18002919003716915346"
42.28625	-83.73341	208.9	12.08	241.2875	-0.4	-0.22	-0.18	-0.96	351277654	"ID18002919003716915346"
42.28624	-83.73343	208.9	12.04	241.125	-0.4	-0.22	-0.18	-0.96	351277654.1	"ID18002919003716915346"
42.28624	-83.73344	209	12.14	240.425	0.05	-0.3	-0.22	-1.37	351277654.2	"ID18002919003716915346"
42.28623	-83.73345	209	12.16	240.15	0.05	-0.3	-0.22	-1.37	351277654.3	"ID18002919003716915346"
42.28623	-83.73347	209	12.02	240.45	-0.4	-0.28	-0.26	-1.24	351277654.4	"ID18002919003716915346"
42.28622	-83.73347	209	11.98	240.275	-0.4	-0.28	-0.26	-1.24	351277654.5	"ID18002919003716915346"
42.28622	-83.73349	209.1	12.02	241.45	-0.17	-0.13	-0.24	-0.51	351277654.6	"ID18002919003716915346"
42.28621	-83.73351	209.1	12	241.5625	-0.17	-0.13	-0.24	-0.51	351277654.7	"ID18002919003716915346"
42.28621	-83.73351	209.1	12	240.875	-0.15	-0.17	-0.18	-0.73	351277654.8	"ID18002919003716915346"
42.2862	-83.73353	209.1	11.98	240.825	-0.15	-0.17	-0.18	-0.73	351277654.9	"ID18002919003716915346"
42.28619	-83.73354	209.2	12	239.6	-0.01	-0.3	-0.2	-1.39	351277655	"ID18002919003716915346"
42.28619	-83.73355	209.2	12	239.2875	-0.01	-0.3	-0.2	-1.39	351277655.1	"ID18002919003716915346"
42.28618	-83.73357	209.4	11.98	239.1625	-0.09	-0.34	-0.24	-1.53	351277655.2	"ID18002919003716915346"
42.28618	-83.73358	209.4	11.98	238.875	-0.09	-0.34	-0.24	-1.53	351277655.3	"ID18002919003716915346"
42.28617	-83.73359	209.5	12.04	239.425	0.11	-0.26	-0.26	-1.22	351277655.4	"ID18002919003716915346"
42.28617	-83.7336	209.5	12.04	239.3125	0.11	-0.26	-0.26	-1.22	351277655.5	"ID18002919003716915346"
42.28616	-83.73362	209.5	11.94	240.95	-0.28	-0.05	-0.24	-0.19	351277655.6	"ID18002919003716915346"
42.28616	-83.73363	209.5	11.9	241.2125	-0.28	-0.05	-0.24	-0.19	351277655.7	"ID18002919003716915346"
42.28615	-83.73364	209.5	12	240.625	0.11	-0.07	-0.16	-0.27	351277655.8	"ID18002919003716915346"
42.28615	-83.73365	209.5	12.02	240.725	0.11	-0.07	-0.16	-0.27	351277655.9	"ID18002919003716915346"
42.28614	-83.73367	209.5	12.04	240.8125	0.11	-0.07	-0.16	-0.27	351277656	"ID18002919003716915346"
42.28614	-83.73368	209.7	12.02	240.7875	0.05	-0.05	-0.14	-0.15	351277656.1	"ID18002919003716915346"
42.28613	-83.73369	209.8	12.04	239.475	0.11	-0.18	-0.14	-0.83	351277656.2	"ID18002919003716915346"
42.28613	-83.7337	209.8	12.06	239.25	0.11	-0.18	-0.14	-0.83	351277656.3	"ID18002919003716915346"
42.28612	-83.73372	209.9	12.04	238.15	0.05	-0.34	-0.2	-1.54	351277656.4	"ID18002919003716915346"
42.28611	-83.73373	209.9	12.06	237.725	0.05	-0.34	-0.2	-1.54	351277656.5	"ID18002919003716915346"
42.28611	-83.73374	210	12.04	239.7875	-0.01	-0.11	-0.26	-0.48	351277656.6	"ID18002919003716915346"
42.2861	-83.73376	210	12.04	239.8875	-0.01	-0.11	-0.26	-0.48	351277656.7	"ID18002919003716915346"
42.2861	-83.73376	210	12.08	240.15	0.15	-0.05	-0.18	-0.17	351277656.8	"ID18002919003716915346"
42.28609	-83.73378	210	12.1	240.2875	0.15	-0.05	-0.18	-0.17	351277656.9	"ID18002919003716915346"
42.28609	-83.7338	210.2	12	239.9	-0.22	-0.07	-0.14	-0.24	351277657	"ID18002919003716915346"
42.28608	-83.7338	210.2	11.98	239.9375	-0.22	-0.07	-0.14	-0.24	351277657.1	"ID18002919003716915346"
42.28608	-83.73382	210.3	11.98	239.8125	-0.15	-0.07	-0.16	-0.25	351277657.2	"ID18002919003716915346"
42.28607	-83.73383	210.3	11.96	239.8125	-0.15	-0.07	-0.16	-0.25	351277657.3	"ID18002919003716915346"
42.28606	-83.73384	210.4	12.04	239.3125	0.13	-0.13	-0.16	-0.51	351277657.4	"ID18002919003716915346"
42.28606	-83.73386	210.4	12.06	239.2	0.13	-0.13	-0.16	-0.51	351277657.5	"ID18002919003716915346"
42.28605	-83.73387	210.4	12	239.1625	-0.13	-0.13	-0.18	-0.55	351277657.6	"ID18002919003716915346"
42.28605	-83.73388	210.4	11.98	239.0625	-0.13	-0.13	-0.18	-0.55	351277657.7	"ID18002919003716915346"
42.28604	-83.73389	210.5	12.18	239.4375	0.53	-0.09	-0.18	-0.34	351277657.8	"ID18002919003716915346"
42.28604	-83.73391	210.5	12.24	239.4375	0.53	-0.09	-0.18	-0.34	351277657.9	"ID18002919003716915346"
42.28603	-83.73392	210.6	11.96	238.3625	-0.51	-0.2	-0.16	-0.91	351277658	"ID18002919003716915346"
42.28603	-83.73393	210.6	11.9	238.125	-0.51	-0.2	-0.16	-0.91	351277658.1	"ID18002919003716915346"
42.28602	-83.73395	210.7	12.02	239.95	0.01	0.01	-0.22	0.08	351277658.2	"ID18002919003716915346"
42.28601	-83.73396	210.7	12.02	240.1625	0.01	0.01	-0.22	0.08	351277658.3	"ID18002919003716915346"
42.28601	-83.73397	210.7	12.02	240.7	0.01	0.11	-0.14	0.56	351277658.4	"ID18002919003716915346"
42.286	-83.73399	210.7	12.02	240.9875	0.01	0.11	-0.14	0.56	351277658.5	"ID18002919003716915346"
42.286	-83.73399	210.8	12.1	239.0375	0.24	-0.11	-0.08	-0.4	351277658.6	"ID18002919003716915346"
42.28599	-83.73401	210.8	12.14	238.85	0.24	-0.11	-0.08	-0.4	351277658.7	"ID18002919003716915346"
42.28599	-83.73402	210.8	12.06	237.5875	-0.07	-0.28	-0.18	-1.24	351277658.8	"ID18002919003716915346"
42.28598	-83.73403	210.8	12.06	237.15	-0.07	-0.28	-0.18	-1.24	351277658.9	"ID18002919003716915346"
42.28598	-83.73405	210.8	12.04	236.725	-0.07	-0.28	-0.18	-1.24	351277659	"ID18002919003716915346"
42.28597	-83.73405	210.9	12.04	236.8	-0.07	-0.32	-0.24	-1.43	351277659.1	"ID18002919003716915346"
42.28596	-83.73407	210.9	12.12	239.7875	0.22	0.03	-0.26	0.2	351277659.2	"ID18002919003716915346"
42.28596	-83.73409	210.9	12.16	240.1375	0.22	0.03	-0.26	0.2	351277659.3	"ID18002919003716915346"
42.28595	-83.7341	210.9	12.22	240.6625	0.34	0.15	-0.12	0.79	351277659.4	"ID18002919003716915346"
42.28595	-83.73411	210.9	12.26	241.075	0.34	0.15	-0.12	0.79	351277659.5	"ID18002919003716915346"
42.28594	-83.73412	210.9	12.18	237.875	0.03	-0.18	-0.08	-0.83	351277659.6	"ID18002919003716915346"
42.28593	-83.73413	210.9	12.2	237.5125	0.03	-0.18	-0.08	-0.83	351277659.7	"ID18002919003716915346"
42.28593	-83.73415	210.9	12.18	237.9125	-0.03	-0.18	-0.22	-0.79	351277659.8	"ID18002919003716915346"
42.28592	-83.73416	210.9	12.18	237.7	-0.03	-0.18	-0.22	-0.79	351277659.9	"ID18002919003716915346"
42.28592	-83.73417	210.9	12.16	238.5375	-0.07	-0.09	-0.22	-0.37	351277660	"ID18002919003716915346"
42.28591	-83.73418	210.9	12.16	238.5375	-0.07	-0.09	-0.22	-0.37	351277660.1	"ID18002919003716915346"
42.28591	-83.7342	210.9	12.16	237.6	-0.01	-0.2	-0.18	-0.86	351277660.2	"ID18002919003716915346"
42.2859	-83.73421	210.9	12.16	237.4	-0.01	-0.2	-0.18	-0.86	351277660.3	"ID18002919003716915346"
42.2859	-83.73422	210.9	12.26	238.125	0.3	-0.11	-0.22	-0.48	351277660.4	"ID18002919003716915346"
42.28589	-83.73424	210.9	12.3	238.125	0.3	-0.11	-0.22	-0.48	351277660.5	"ID18002919003716915346"
42.28588	-83.73425	210.9	12.32	238.05	0.3	-0.11	-0.18	-0.46	351277660.6	"ID18002919003716915346"
42.28588	-83.73426	210.9	12.36	238.025	0.3	-0.11	-0.18	-0.46	351277660.7	"ID18002919003716915346"
42.28587	-83.73428	210.9	12.36	237.1125	0.18	-0.22	-0.18	-0.94	351277660.8	"ID18002919003716915346"
42.28587	-83.73428	210.9	12.38	236.8875	0.18	-0.22	-0.18	-0.94	351277660.9	"ID18002919003716915346"
42.28586	-83.7343	210.9	12.4	236.6625	0.18	-0.22	-0.18	-0.94	351277661	"ID18002919003716915346"
42.28585	-83.73431	210.9	12.44	237.7875	0.22	-0.13	-0.22	-0.47	351277661.1	"ID18002919003716915346"
42.28585	-83.73432	210.9	12.48	237.95	0.32	-0.07	-0.18	-0.29	351277661.2	"ID18002919003716915346"
42.28584	-83.73434	210.9	12.52	238	0.32	-0.07	-0.18	-0.29	351277661.3	"ID18002919003716915346"
42.28584	-83.73435	210.9	12.5	236.1375	0.18	-0.3	-0.16	-1.29	351277661.4	"ID18002919003716915346"
42.28583	-83.73436	210.9	12.52	235.775	0.18	-0.3	-0.16	-1.29	351277661.5	"ID18002919003716915346"
42.28582	-83.73438	211	12.42	237.625	-0.18	-0.09	-0.24	-0.34	351277661.6	"ID18002919003716915346"
42.28582	-83.73439	211	12.4	237.725	-0.18	-0.09	-0.24	-0.34	351277661.7	"ID18002919003716915346"
42.28581	-83.7344	211	12.42	238.6625	-0.09	0.07	-0.18	0.34	351277661.8	"ID18002919003716915346"
42.2858	-83.73441	211	12.42	238.95	-0.09	0.07	-0.18	0.34	351277661.9	"ID18002919003716915346"
42.2858	-83.73443	211	12.56	236.875	0.4	-0.17	-0.12	-0.66	351277662	"ID18002919003716915346"
42.28579	-83.73444	211	12.62	236.6625	0.4	-0.17	-0.12	-0.66	351277662.1	"ID18002919003716915346"
42.28579	-83.73445	210.9	12.46	237.3875	-0.18	-0.09	-0.2	-0.32	351277662.2	"ID18002919003716915346"
42.28578	-83.73447	210.9	12.44	237.375	-0.18	-0.09	-0.2	-0.32	351277662.3	"ID18002919003716915346"
42.28577	-83.73448	210.9	12.42	238.55	-0.22	0.07	-0.16	0.38	351277662.4	"ID18002919003716915346"
42.28577	-83.73449	210.9	12.4	238.7875	-0.22	0.07	-0.16	0.38	351277662.5	"ID18002919003716915346"
42.28576	-83.7345	210.9	12.36	237.25	-0.3	-0.09	-0.1	-0.35	351277662.6	"ID18002919003716915346"
42.28576	-83.73451	210.9	12.32	237.1125	-0.3	-0.09	-0.1	-0.35	351277662.7	"ID18002919003716915346"
42.28575	-83.73453	210.9	12.36	236.85	-0.11	-0.15	-0.18	-0.57	351277662.8	"ID18002919003716915346"
42.28573	-83.73457	210.9	12.3	236.15	-0.15	-0.18	-0.2	-0.82	351277663.1	"ID18002919003716915346"
42.28573	-83.73458	210.9	12.38	236.575	0.13	-0.15	-0.22	-0.63	351277663.2	"ID18002919003716915346"
42.28572	-83.73459	210.9	12.4	236.5	0.13	-0.15	-0.22	-0.63	351277663.3	"ID18002919003716915346"
42.28571	-83.73462	210.9	12.36	238.1625	-0.03	0.03	-0.2	0.21	351277663.5	"ID18002919003716915346"
42.2857	-83.73463	210.9	12.4	236.25	0.09	-0.17	-0.12	-0.72	351277663.6	"ID18002919003716915346"
42.2857	-83.73464	210.9	12.4	236.0375	0.09	-0.17	-0.12	-0.72	351277663.7	"ID18002919003716915346"
42.28569	-83.73465	210.9	12.36	235.25	-0.11	-0.28	-0.2	-1.26	351277663.8	"ID18002919003716915346"
42.28568	-83.73466	210.9	12.34	234.8875	-0.11	-0.28	-0.2	-1.26	351277663.9	"ID18002919003716915346"
42.28568	-83.73468	210.9	12.32	235.3625	-0.15	-0.26	-0.26	-1.11	351277664	"ID18002919003716915346"
42.28567	-83.73469	210.9	12.3	235.175	-0.15	-0.26	-0.26	-1.11	351277664.1	"ID18002919003716915346"
42.28567	-83.7347	210.9	12.26	235.7125	-0.28	-0.18	-0.24	-0.79	351277664.2	"ID18002919003716915346"
42.28566	-83.73472	210.9	12.22	235.675	-0.28	-0.18	-0.24	-0.79	351277664.3	"ID18002919003716915346"
42.28565	-83.73473	210.9	12.26	235.15	-0.07	-0.22	-0.22	-1.02	351277664.4	"ID18002919003716915346"
42.28565	-83.73474	210.9	12.26	235	-0.07	-0.22	-0.22	-1.02	351277664.5	"ID18002919003716915346"
42.28564	-83.73475	210.9	12.14	233.65	-0.44	-0.4	-0.24	-1.77	351277664.6	"ID18002919003716915346"
42.28563	-83.73476	210.9	12.1	233.2375	-0.44	-0.4	-0.24	-1.77	351277664.7	"ID18002919003716915346"
42.28563	-83.73477	210.9	12.16	233.4875	-0.13	-0.38	-0.3	-1.73	351277664.8	"ID18002919003716915346"
42.28562	-83.73479	210.9	12.14	233.1875	-0.13	-0.38	-0.3	-1.73	351277664.9	"ID18002919003716915346"
42.28561	-83.73479	211	12.46	232.175	0.94	-0.51	-0.28	-2.32	351277665	"ID18002919003716915346"
42.28561	-83.73481	211	12.56	231.7125	0.94	-0.51	-0.28	-2.32	351277665.1	"ID18002919003716915346"
42.2856	-83.73483	211	12.32	233.0875	-0.13	-0.36	-0.34	-1.57	351277665.2	"ID18002919003716915346"
42.28559	-83.73483	211	12.32	233	-0.13	-0.36	-0.34	-1.57	351277665.3	"ID18002919003716915346"
42.28559	-83.73485	211.1	12.34	234.125	-0.01	-0.18	-0.28	-0.75	351277665.4	"ID18002919003716915346"
42.28558	-83.73486	211.1	12.34	234.3125	-0.01	-0.18	-0.28	-0.75	351277665.5	"ID18002919003716915346"
42.28558	-83.73487	211.2	12.38	231.3875	0.09	-0.5	-0.2	-2.2	351277665.6	"ID18002919003716915346"
42.28557	-83.73488	211.2	12.38	230.8875	0.09	-0.5	-0.2	-2.2	351277665.7	"ID18002919003716915346"
42.28556	-83.73489	211.2	12.44	229.8625	0.22	-0.65	-0.34	-2.9	351277665.8	"ID18002919003716915346"
42.28555	-83.7349	211.2	12.46	229.2375	0.22	-0.65	-0.34	-2.9	351277665.9	"ID18002919003716915346"
42.28555	-83.73492	211.2	12.48	228.6	0.22	-0.65	-0.34	-2.9	351277666	"ID18002919003716915346"
42.28554	-83.73493	211.3	12.4	230.675	-0.01	-0.46	-0.38	-2.07	351277666.1	"ID18002919003716915346"
42.28553	-83.73494	211.3	12.52	230.7625	0.38	-0.42	-0.32	-1.86	351277666.2	"ID18002919003716915346"
42.28553	-83.73495	211.3	12.56	230.6375	0.38	-0.42	-0.32	-1.86	351277666.3	"ID18002919003716915346"
42.28552	-83.73496	211.4	12.48	229.2375	0.01	-0.55	-0.3	-2.51	351277666.4	"ID18002919003716915346"
42.28551	-83.73498	211.4	12.48	228.825	0.01	-0.55	-0.3	-2.51	351277666.5	"ID18002919003716915346"
42.2855	-83.73499	211.3	12.5	230.3125	0.07	-0.38	-0.36	-1.63	351277666.6	"ID18002919003716915346"
42.2855	-83.735	211.3	12.52	230.3	0.07	-0.38	-0.36	-1.63	351277666.7	"ID18002919003716915346"
42.28549	-83.73501	211.3	12.58	229.05	0.2	-0.48	-0.28	-2.12	351277666.8	"ID18002919003716915346"
42.28548	-83.73502	211.3	12.6	228.775	0.2	-0.48	-0.28	-2.12	351277666.9	"ID18002919003716915346"
42.28547	-83.73503	211.3	12.6	225.7875	0.13	-0.84	-0.32	-3.8	351277667	"ID18002919003716915346"
42.28547	-83.73504	211.3	12.6	224.9	0.13	-0.84	-0.32	-3.8	351277667.1	"ID18002919003716915346"
42.28546	-83.73505	211.3	12.64	226.7875	0.2	-0.65	-0.48	-2.9	351277667.2	"ID18002919003716915346"
42.28545	-83.73506	211.3	12.66	226.4625	0.2	-0.65	-0.48	-2.9	351277667.3	"ID18002919003716915346"
42.28544	-83.73508	211.3	12.72	227.25	0.34	-0.51	-0.4	-2.3	351277667.4	"ID18002919003716915346"
42.28543	-83.73508	211.3	12.76	227.15	0.34	-0.51	-0.4	-2.3	351277667.5	"ID18002919003716915346"
42.28543	-83.7351	211.3	12.74	226.7375	0.15	-0.51	-0.34	-2.27	351277667.6	"ID18002919003716915346"
42.28542	-83.73511	211.3	12.76	226.575	0.15	-0.51	-0.34	-2.27	351277667.7	"ID18002919003716915346"
42.28541	-83.73512	211.3	12.8	225.9875	0.24	-0.55	-0.34	-2.42	351277667.8	"ID18002919003716915346"
42.2854	-83.73515	211.3	12.84	223.25	0.22	-0.84	-0.36	-3.74	351277668	"ID18002919003716915346"
42.28539	-83.73515	211.3	12.88	222.4875	0.22	-0.84	-0.36	-3.74	351277668.1	"ID18002919003716915346"
42.28538	-83.73516	211.3	12.74	223.1875	-0.28	-0.79	-0.46	-3.44	351277668.2	"ID18002919003716915346"
42.28537	-83.73518	211.3	12.7	222.7125	-0.28	-0.79	-0.46	-3.44	351277668.3	"ID18002919003716915346"
42.28536	-83.73518	211.2	12.9	224.4	0.4	-0.53	-0.44	-2.35	351277668.4	"ID18002919003716915346"
42.28535	-83.7352	211.2	12.94	224.375	0.4	-0.53	-0.44	-2.35	351277668.5	"ID18002919003716915346"
42.28534	-83.73521	211.2	12.92	221.7125	0.2	-0.82	-0.34	-3.57	351277668.6	"ID18002919003716915346"
42.28534	-83.73521	211.2	12.94	221.1125	0.2	-0.82	-0.34	-3.57	351277668.7	"ID18002919003716915346"
42.28533	-83.73523	211.3	12.94	220.425	0.16	-0.9	-0.44	-3.97	351277668.8	"ID18002919003716915346"
42.28532	-83.73524	211.3	12.96	219.775	0.16	-0.9	-0.44	-3.97	351277668.9	"ID18002919003716915346"
42.28531	-83.73524	211.3	12.92	219.975	-0.01	-0.88	-0.48	-3.83	351277669	"ID18002919003716915346"
42.2853	-83.73526	211.3	12.92	219.475	-0.01	-0.88	-0.48	-3.83	351277669.1	"ID18002919003716915346"
42.28529	-83.73527	211.3	13.06	220.1375	0.4	-0.77	-0.48	-3.31	351277669.2	"ID18002919003716915346"
42.28528	-83.73528	211.3	13.1	219.8625	0.4	-0.77	-0.48	-3.31	351277669.3	"ID18002919003716915346"
42.28527	-83.73529	211.3	13.02	218.7125	0.01	-0.86	-0.42	-3.72	351277669.4	"ID18002919003716915346"
42.28527	-83.7353	211.3	13.02	218.2375	0.01	-0.86	-0.42	-3.72	351277669.5	"ID18002919003716915346"
42.28526	-83.73531	211.3	13.06	217.0625	0.16	-0.98	-0.46	-4.27	351277669.6	"ID18002919003716915346"
42.28524	-83.73533	211.3	13.02	217.4	-0.09	-0.84	-0.52	-3.62	351277669.8	"ID18002919003716915346"
42.28522	-83.73534	211.2	13.02	216.1375	-0.07	-0.9	-0.46	-3.91	351277670	"ID18002919003716915346"
42.28521	-83.73535	211.2	13.02	215.6625	-0.07	-0.9	-0.46	-3.91	351277670.1	"ID18002919003716915346"
42.2852	-83.73537	211.2	13.14	216.075	0.36	-0.82	-0.48	-3.5	351277670.2	"ID18002919003716915346"
42.28519	-83.73537	211.2	13.18	215.775	0.36	-0.82	-0.48	-3.5	351277670.3	"ID18002919003716915346"
42.28516	-83.7354	211.2	13.16	212.75	0.16	-1.06	-0.48	-4.57	351277670.6	"ID18002919003716915346"
42.28515	-83.7354	211.2	13.18	212.0375	0.16	-1.06	-0.48	-4.57	351277670.7	"ID18002919003716915346"
42.28514	-83.73542	211.3	13.18	212.725	0.09	-0.96	-0.52	-4.1	351277670.8	"ID18002919003716915346"
42.28512	-83.73544	211.3	13.2	211.85	0.09	-0.96	-0.52	-4.1	351277671	"ID18002919003716915346"
42.28511	-83.73544	211.4	13.16	212.6625	-0.01	-0.82	-0.48	-3.51	351277671.1	"ID18002919003716915346"
42.2851	-83.73545	211.4	13.14	211.3	-0.09	-0.92	-0.44	-3.99	351277671.2	"ID18002919003716915346"
42.28509	-83.73546	211.4	13.14	210.8	-0.09	-0.92	-0.44	-3.99	351277671.3	"ID18002919003716915346"
42.28508	-83.73547	211.5	13.2	208.75	0.16	-1.17	-0.48	-5.02	351277671.4	"ID18002919003716915346"
42.28501	-83.73552	211.7	13.14	208.7875	-0.05	-0.79	-0.48	-3.37	351277672.1	"ID18002919003716915346"
42.285	-83.73553	211.8	13.14	207.8	-0.09	-0.82	-0.42	-3.56	351277672.2	"ID18002919003716915346"
42.28498	-83.73554	211.9	13.16	206.4	0.03	-0.92	-0.44	-3.94	351277672.4	"ID18002919003716915346"
42.28497	-83.73555	211.9	13.16	205.9	0.03	-0.92	-0.44	-3.94	351277672.5	"ID18002919003716915346"
42.28495	-83.73557	212	13.1	205.525	-0.13	-0.88	-0.48	-3.77	351277672.7	"ID18002919003716915346"
42.28492	-83.73558	212.1	13.1	205.0375	-0.07	-0.84	-0.46	-3.64	351277672.9	"ID18002919003716915346"
42.2849	-83.7356	212.2	13.18	204.525	0.15	-0.82	-0.46	-3.51	351277673.1	"ID18002919003716915346"
42.28487	-83.73561	212.4	13.18	202.5625	0.22	-0.94	-0.44	-4.01	351277673.4	"ID18002919003716915346"
42.28423	-83.73569	217.7	12.22	5.2375	0.46	0.9	0	4.3	351278328.4	"ID180029190037169-24711"
42.28432	-83.73568	217.1	12.56	4.7375	0.38	0.57	0	2.69	351278329.2	"ID180029190037169-24711"
42.28446	-83.73565	216.2	12.9	12.675	0.01	1.08	0	4.82	351278330.4	"ID180029190037169-24711"
42.28459	-83.73561	215.5	13.36	14.95	0.67	0.79	0	3.44	351278331.5	"ID180029190037169-24711"
42.28462	-83.7356	215.2	13.24	19.2875	0.01	1.15	0	5.05	351278331.8	"ID180029190037169-24711"
42.28463	-83.73559	215.2	13.24	19.9875	0.01	1.15	0	5.05	351278331.9	"ID180029190037169-24711"
42.28466	-83.73557	215	13.4	19.975	0.34	1.06	0	4.62	351278332.1	"ID180029190037169-24711"
42.28467	-83.73557	214.9	13.4	19.7625	0.24	0.98	0	4.23	351278332.2	"ID180029190037169-24711"
42.28469	-83.73556	214.7	13.36	20.925	-0.05	1	0	4.37	351278332.4	"ID180029190037169-24711"
42.28473	-83.73554	214.6	13.48	21.9	0.28	0.96	0	4.18	351278332.7	"ID180029190037169-24711"
42.28474	-83.73553	214.5	13.44	22.375	0.05	0.98	0	4.19	351278332.8	"ID180029190037169-24711"
42.28477	-83.73551	214.3	13.4	24.9875	-0.09	1.12	0	4.82	351278333.1	"ID180029190037169-24711"
42.28479	-83.7355	214.2	13.48	24.0125	0.13	0.92	0	3.96	351278333.3	"ID180029190037169-24711"
42.28481	-83.7355	214	13.52	23.375	0.22	0.75	0	3.25	351278333.4	"ID180029190037169-24711"
42.28481	-83.73549	214	13.56	23.4875	0.22	0.75	0	3.25	351278333.5	"ID180029190037169-24711"
42.28482	-83.73548	213.9	13.5	24.7875	-0.01	0.84	0	3.61	351278333.6	"ID180029190037169-24711"
42.28484	-83.73547	213.9	13.5	25.15	-0.01	0.84	0	3.61	351278333.7	"ID180029190037169-24711"
42.28486	-83.73546	213.8	13.64	26.8625	0.32	0.96	0	4.06	351278333.9	"ID180029190037169-24711"
