"Latitude"	"Longitude"	"Elevation"	"Speed"	"Heading"	"Ax"	"Ay"	"Az"	"Yawrate"	"GentimeSec"	"ID"
42.28683	-83.73066	199.6	15.58	253.15	-0.75	0.03	-0.1	0.13	351277734.1	"ID1800291900371655495"
42.28682	-83.73067	199.7	15.84	254.5375	0.24	0.24	-0.12	0.95	351277734.2	"ID1800291900371655495"
42.28682	-83.7307	199.7	15.86	254.8625	0.24	0.24	-0.12	0.95	351277734.3	"ID1800291900371655495"
42.28682	-83.73071	199.8	15.78	255.9	-0.09	0.46	-0.06	1.7	351277734.4	"ID1800291900371655495"
42.28681	-83.73073	199.8	15.78	256.4	-0.09	0.46	-0.06	1.7	351277734.5	"ID1800291900371655495"
42.28681	-83.73075	199.9	15.52	255.45	-0.9	0.36	0	1.34	351277734.6	"ID1800291900371655495"
42.2868	-83.73077	199.9	15.42	255.6625	-0.9	0.36	0	1.34	351277734.7	"ID1800291900371655495"
42.2868	-83.73079	200.1	15.5	255.55	-0.34	0.32	0	1.25	351277734.8	"ID1800291900371655495"
42.2868	-83.7308	200.1	15.48	255.7	-0.34	0.32	0	1.25	351277734.9	"ID1800291900371655495"
42.28679	-83.73082	200.1	15.54	256.675	-0.03	0.47	-0.04	1.76	351277735	"ID1800291900371655495"
42.28679	-83.73084	200.1	15.54	257.0125	-0.03	0.47	-0.04	1.76	351277735.1	"ID1800291900371655495"
42.28679	-83.73086	200.2	15.42	257.1375	-0.44	0.49	0	1.86	351277735.2	"ID1800291900371655495"
42.28679	-83.73088	200.2	15.36	257.4375	-0.44	0.49	0	1.86	351277735.3	"ID1800291900371655495"
42.28678	-83.7309	200.3	15.36	257.2625	-0.32	0.46	0	1.75	351277735.4	"ID1800291900371655495"
42.28678	-83.73091	200.3	15.32	257.4875	-0.32	0.46	0	1.75	351277735.5	"ID1800291900371655495"
42.28677	-83.73093	200.4	15.34	257.5125	-0.22	0.44	0	1.69	351277735.6	"ID1800291900371655495"
42.28677	-83.73095	200.4	15.3	257.6875	-0.22	0.44	0	1.69	351277735.7	"ID1800291900371655495"
42.28677	-83.73096	200.6	15.28	258.325	-0.24	0.51	0	1.97	351277735.8	"ID1800291900371655495"
42.28677	-83.73099	200.6	15.26	258.625	-0.24	0.51	0	1.97	351277735.9	"ID1800291900371655495"
42.28676	-83.731	200.6	15.18	258.4125	-0.4	0.47	0	1.82	351277736	"ID1800291900371655495"
42.28676	-83.73103	200.6	15.14	258.6125	-0.4	0.47	0	1.82	351277736.1	"ID1800291900371655495"
42.28676	-83.73104	200.7	14.96	259.1125	-0.88	0.51	0	2	351277736.2	"ID1800291900371655495"
42.28675	-83.73106	200.7	14.86	259.3875	-0.88	0.51	0	2	351277736.3	"ID1800291900371655495"
42.28675	-83.73108	200.9	14.9	259.875	-0.51	0.57	0	2.23	351277736.4	"ID1800291900371655495"
42.28675	-83.73109	200.9	14.84	260.2	-0.51	0.57	0	2.23	351277736.5	"ID1800291900371655495"
42.28675	-83.73111	201	14.74	260.075	-0.73	0.53	0	2.11	351277736.6	"ID1800291900371655495"
42.28675	-83.73113	201	14.66	260.325	-0.73	0.53	0	2.11	351277736.7	"ID1800291900371655495"
42.28674	-83.73115	201.1	14.64	260.7125	-0.55	0.57	0	2.24	351277736.8	"ID1800291900371655495"
42.28674	-83.73116	201.1	14.58	261	-0.55	0.57	0	2.24	351277736.9	"ID1800291900371655495"
42.28674	-83.73118	201.1	14.52	261.3	-0.55	0.57	0	2.24	351277737	"ID1800291900371655495"
42.28674	-83.7312	201.2	14.42	261.4	-0.71	0.55	0	2.23	351277737.1	"ID1800291900371655495"
42.28674	-83.73122	201.3	14.38	261.075	-0.63	0.47	0	1.94	351277737.2	"ID1800291900371655495"
42.28674	-83.73123	201.3	14.32	261.225	-0.63	0.47	0	1.94	351277737.3	"ID1800291900371655495"
42.28673	-83.73125	201.4	14.14	261.4875	-1.02	0.47	0	1.94	351277737.4	"ID1800291900371655495"
42.28673	-83.73127	201.4	14.02	261.675	-1.02	0.47	0	1.94	351277737.5	"ID1800291900371655495"
42.28673	-83.73129	201.5	13.92	263.325	-1.06	0.67	0	2.77	351277737.6	"ID1800291900371655495"
42.28673	-83.7313	201.5	13.8	263.85	-1.06	0.67	0	2.77	351277737.7	"ID1800291900371655495"
42.28673	-83.73132	201.6	13.8	263.1	-0.77	0.57	0	2.38	351277737.8	"ID1800291900371655495"
42.28672	-83.73133	201.6	13.72	263.3625	-0.77	0.57	0	2.38	351277737.9	"ID1800291900371655495"
42.28672	-83.73135	201.7	13.64	262.9125	-0.82	0.46	0	1.98	351277738	"ID1800291900371655495"
42.28672	-83.73137	201.7	13.54	263.0375	-0.82	0.46	0	1.98	351277738.1	"ID1800291900371655495"
42.28672	-83.73138	201.9	13.44	264.15	-0.94	0.57	0	2.44	351277738.2	"ID1800291900371655495"
42.28672	-83.7314	201.9	13.34	264.4875	-0.94	0.57	0	2.44	351277738.3	"ID1800291900371655495"
42.28672	-83.73141	202	13.36	264	-0.63	0.47	0	2.09	351277738.4	"ID1800291900371655495"
42.28672	-83.73143	202	13.28	264.175	-0.63	0.47	0	2.09	351277738.5	"ID1800291900371655495"
42.28672	-83.73145	202	13.16	263.7625	-0.82	0.38	0	1.7	351277738.6	"ID1800291900371655495"
42.28671	-83.73146	202	13.08	263.825	-0.82	0.38	0	1.7	351277738.7	"ID1800291900371655495"
42.28671	-83.73148	202.1	12.94	263.4375	-1	0.28	0	1.26	351277738.8	"ID1800291900371655495"
42.28671	-83.73149	202.1	12.84	263.4125	-1	0.28	0	1.26	351277738.9	"ID1800291900371655495"
42.28671	-83.73151	202.2	12.82	263.475	-0.81	0.22	-0.02	1.08	351277739	"ID1800291900371655495"
42.28671	-83.73152	202.2	12.72	263.4625	-0.81	0.22	-0.02	1.08	351277739.1	"ID1800291900371655495"
42.28671	-83.73154	202.2	12.54	263.45	-1.14	0.18	-0.04	0.9	351277739.2	"ID1800291900371655495"
42.28671	-83.73155	202.2	12.42	263.4375	-1.14	0.18	-0.04	0.9	351277739.3	"ID1800291900371655495"
42.28671	-83.73157	202.3	12.36	262.8875	-1.02	0.09	-0.06	0.43	351277739.4	"ID1800291900371655495"
42.28671	-83.73158	202.3	12.24	262.75	-1.02	0.09	-0.06	0.43	351277739.5	"ID1800291900371655495"
42.2867	-83.7316	202.4	12.2	263.7375	-0.92	0.16	-0.1	0.82	351277739.6	"ID1800291900371655495"
42.2867	-83.73161	202.4	12.1	263.8375	-0.92	0.16	-0.1	0.82	351277739.7	"ID1800291900371655495"
42.2867	-83.73163	202.4	11.94	262.7	-1.15	0.01	-0.08	0.13	351277739.8	"ID1800291900371655495"
42.2867	-83.73164	202.4	11.8	262.5375	-1.15	0.01	-0.08	0.13	351277739.9	"ID1800291900371655495"
42.2867	-83.73165	202.5	11.74	261.9375	-1.04	-0.09	-0.12	-0.37	351277740	"ID1800291900371655495"
42.2867	-83.73167	202.5	11.64	261.675	-1.04	-0.09	-0.12	-0.37	351277740.1	"ID1800291900371655495"
42.28669	-83.73168	202.6	11.48	262.2875	-1.23	-0.05	-0.16	-0.19	351277740.2	"ID1800291900371655495"
42.28669	-83.7317	202.6	11.34	262.2	-1.23	-0.05	-0.16	-0.19	351277740.3	"ID1800291900371655495"
42.28669	-83.7317	202.6	11.26	261.075	-1.14	-0.2	-0.16	-0.9	351277740.4	"ID1800291900371655495"
42.28669	-83.73172	202.6	11.14	260.75	-1.14	-0.2	-0.16	-0.9	351277740.5	"ID1800291900371655495"
42.28669	-83.73174	202.7	11.04	260.625	-1.14	-0.24	-0.22	-1.12	351277740.6	"ID1800291900371655495"
42.28669	-83.73175	202.7	10.92	260.3375	-1.14	-0.24	-0.22	-1.12	351277740.7	"ID1800291900371655495"
42.28669	-83.73176	202.8	10.82	260.9125	-1.14	-0.18	-0.24	-0.87	351277740.8	"ID1800291900371655495"
42.28668	-83.73177	202.8	10.7	260.7875	-1.14	-0.18	-0.24	-0.87	351277740.9	"ID1800291900371655495"
42.28668	-83.73179	202.9	10.6	260.4875	-1.1	-0.2	-0.2	-1.02	351277741	"ID1800291900371655495"
42.28668	-83.7318	202.9	10.48	260.325	-1.1	-0.2	-0.2	-1.02	351277741.1	"ID1800291900371655495"
42.28668	-83.73181	202.9	10.42	257.875	-1.04	-0.46	-0.24	-2.44	351277741.2	"ID1800291900371655495"
42.28667	-83.73182	202.9	10.3	257.2	-1.04	-0.46	-0.24	-2.44	351277741.3	"ID1800291900371655495"
42.28667	-83.73183	203	10.18	257.75	-1.12	-0.44	-0.34	-2.35	351277741.4	"ID1800291900371655495"
42.28667	-83.73185	203	10.06	257.3125	-1.12	-0.44	-0.34	-2.35	351277741.5	"ID1800291900371655495"
42.28667	-83.73186	203.1	9.9	260.0375	-1.33	-0.15	-0.34	-0.78	351277741.6	"ID1800291900371655495"
42.28667	-83.73187	203.1	9.74	260.275	-1.33	-0.15	-0.34	-0.78	351277741.7	"ID1800291900371655495"
42.28667	-83.73188	203.1	9.64	259.725	-1.31	-0.15	-0.2	-0.78	351277741.8	"ID1800291900371655495"
42.28667	-83.7319	203.1	9.5	259.8	-1.31	-0.15	-0.2	-0.78	351277741.9	"ID1800291900371655495"
42.28667	-83.7319	203.1	9.34	259.875	-1.31	-0.15	-0.2	-0.78	351277742	"ID1800291900371655495"
42.28666	-83.73191	203.2	9.38	258.1	-0.96	-0.26	-0.2	-1.44	351277742.1	"ID1800291900371655495"
42.28666	-83.73193	203.2	9.14	257.5375	-1.45	-0.3	-0.26	-1.78	351277742.2	"ID1800291900371655495"
42.28666	-83.73193	203.2	8.98	257.2	-1.45	-0.3	-0.26	-1.78	351277742.3	"ID1800291900371655495"
42.28666	-83.73195	203.3	8.9	259.25	-1.31	-0.11	-0.28	-0.61	351277742.4	"ID1800291900371655495"
42.28666	-83.73196	203.3	8.76	259.4125	-1.31	-0.11	-0.28	-0.61	351277742.5	"ID1800291900371655495"
42.28666	-83.73196	203.4	8.54	259.9125	-1.64	-0.03	-0.18	-0.08	351277742.6	"ID1800291900371655495"
42.28666	-83.73198	203.4	8.36	260.1625	-1.64	-0.03	-0.18	-0.08	351277742.7	"ID1800291900371655495"
42.28665	-83.73199	203.4	8.2	256.65	-1.68	-0.3	-0.14	-1.9	351277742.8	"ID1800291900371655495"
42.28665	-83.73199	203.4	8.02	256.0875	-1.68	-0.3	-0.14	-1.9	351277742.9	"ID1800291900371655495"
42.28665	-83.732	203.5	7.86	256.0625	-1.7	-0.32	-0.3	-2.13	351277743	"ID1800291900371655495"
42.28665	-83.73201	203.5	7.68	255.5875	-1.7	-0.32	-0.3	-2.13	351277743.1	"ID1800291900371655495"
42.28665	-83.73202	203.5	7.46	256.2875	-1.89	-0.26	-0.32	-1.81	351277743.2	"ID1800291900371655495"
42.28664	-83.73203	203.5	7.26	256.05	-1.89	-0.26	-0.32	-1.81	351277743.3	"ID1800291900371655495"
42.28664	-83.73204	203.5	7.06	255.8125	-2.01	-0.26	-0.3	-1.89	351277743.4	"ID1800291900371655495"
42.28664	-83.73205	203.5	6.84	255.5625	-2.01	-0.26	-0.3	-1.89	351277743.5	"ID1800291900371655495"
42.28664	-83.73206	203.5	6.68	258.3125	-1.95	-0.05	-0.3	-0.21	351277743.6	"ID1800291900371655495"
42.28664	-83.73206	203.5	6.46	258.7125	-1.95	-0.05	-0.3	-0.21	351277743.7	"ID1800291900371655495"
42.28664	-83.73207	203.6	6.32	258.625	-1.85	-0.01	-0.16	0.11	351277743.8	"ID1800291900371655495"
42.28664	-83.73208	203.6	6.1	258.9375	-1.85	-0.01	-0.16	0.11	351277743.9	"ID1800291900371655495"
42.28664	-83.73208	203.5	5.78	255.1	-2.4	-0.2	-0.14	-1.88	351277744	"ID1800291900371655495"
42.28664	-83.73209	203.5	5.52	254.5125	-2.4	-0.2	-0.14	-1.88	351277744.1	"ID1800291900371655495"
42.28663	-83.73209	203.6	5.3	254.075	-2.4	-0.24	-0.3	-2.36	351277744.2	"ID1800291900371655495"
42.28663	-83.7321	203.6	5.04	253.4875	-2.4	-0.24	-0.3	-2.36	351277744.3	"ID1800291900371655495"
42.28663	-83.7321	203.6	4.92	258.9625	-2.11	0.05	-0.34	0.67	351277744.4	"ID1800291900371655495"
42.28663	-83.73211	203.6	4.68	259.675	-2.11	0.05	-0.34	0.67	351277744.5	"ID1800291900371655495"
42.28663	-83.73212	203.6	4.32	260.225	-2.69	0.11	-0.08	1.53	351277744.6	"ID1800291900371655495"
42.28663	-83.73212	203.6	4.02	260.9375	-2.69	0.11	-0.08	1.53	351277744.7	"ID1800291900371655495"
42.28663	-83.73212	203.6	3.94	254.025	-2.2	-0.17	0	-2.11	351277744.8	"ID1800291900371655495"
42.28663	-83.73213	203.6	3.7	253.1	-2.2	-0.17	0	-2.11	351277744.9	"ID1800291900371655495"
42.28663	-83.73213	203.6	3.28	253.6375	-2.9	-0.17	-0.32	-2.29	351277745	"ID1800291900371655495"
42.28662	-83.73213	203.6	2.96	252.9875	-2.9	-0.17	-0.32	-2.29	351277745.1	"ID1800291900371655495"
42.28662	-83.73214	203.7	2.84	257.525	-2.45	-0.01	-0.34	0.12	351277745.2	"ID1800291900371655495"
42.28662	-83.73214	203.7	2.56	257.9875	-2.45	-0.01	-0.34	0.12	351277745.3	"ID1800291900371655495"
42.28662	-83.73214	203.7	2.44	252.2875	-2.14	-0.15	-0.12	-2.81	351277745.4	"ID1800291900371655495"
42.28662	-83.73215	203.7	2.2	251.4125	-2.14	-0.15	-0.12	-2.81	351277745.5	"ID1800291900371655495"
42.28662	-83.73215	203.7	2.02	253.0625	-2.12	-0.11	-0.38	-2.19	351277745.6	"ID1800291900371655495"
42.28662	-83.73215	203.7	1.78	252.7	-2.12	-0.11	-0.38	-2.19	351277745.7	"ID1800291900371655495"
42.28662	-83.73215	203.7	1.64	249.8	-2.03	-0.15	-0.34	-3.88	351277745.8	"ID1800291900371655495"
42.28662	-83.73215	203.7	1.4	248.875	-2.03	-0.15	-0.34	-3.88	351277745.9	"ID1800291900371655495"
42.28662	-83.73215	203.7	1.28	265.6625	-1.89	0.13	-0.48	5.7	351277746	"ID1800291900371655495"
42.28662	-83.73215	203.7	1.06	268.575	-1.89	0.13	-0.48	5.7	351277746.1	"ID1800291900371655495"
42.28662	-83.73215	203.7	1.08	265.325	-1.27	0.11	0	5.5	351277746.2	"ID1800291900371655495"
42.28662	-83.73215	203.7	0.94	267.025	-1.27	0.11	0	5.5	351277746.3	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.78	217.9	-1.48	-0.38	0	-22.58	351277746.4	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.6	208.5375	-1.48	-0.38	0	-22.58	351277746.5	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.62	248.825	-1.02	-0.07	-2	-3.83	351277746.6	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.5	248.825	-1.02	-0.07	-2	-3.83	351277746.7	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.48	248.825	-0.82	-0.03	-0.48	-2.45	351277746.8	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.4	248.825	-0.82	-0.03	-0.48	-2.45	351277746.9	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.3	248.825	-0.82	-0.03	-0.48	-2.45	351277747	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.28	248.825	-0.73	-0.03	-0.36	-2.08	351277747.1	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.26	248.825	-0.57	-0.03	-0.32	-1.77	351277747.2	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.2	248.825	-0.57	-0.03	-0.32	-1.77	351277747.3	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.1	248.825	-0.73	-0.01	-0.3	-1.5	351277747.4	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.02	248.825	-0.73	-0.01	-0.3	-1.5	351277747.5	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.18	248.825	0.01	-0.01	-0.28	-1.28	351277747.6	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.18	248.825	0.01	-0.01	-0.28	-1.28	351277747.7	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.1	248.825	-0.3	-0.01	-0.26	-1.08	351277747.8	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.06	248.825	-0.3	-0.01	-0.26	-1.08	351277747.9	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.08	248.825	-0.17	-0.01	-0.24	-0.92	351277748	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.06	248.825	-0.17	-0.01	-0.24	-0.92	351277748.1	"ID1800291900371655495"
42.28662	-83.73216	203.6	0.02	248.825	-0.22	-0.01	-0.22	-0.78	351277748.2	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	-0.22	-0.01	-0.22	-0.78	351277748.3	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	-0.18	-0.01	-0.2	-0.66	351277748.4	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	-0.18	-0.01	-0.2	-0.66	351277748.5	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	-0.13	-0.01	-0.2	-0.56	351277748.6	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	-0.13	-0.01	-0.2	-0.56	351277748.7	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	0.01	-0.01	-0.2	-0.48	351277748.8	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	0.01	-0.01	-0.2	-0.48	351277748.9	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	0.01	-0.01	-0.18	-0.41	351277749	"ID1800291900371655495"
42.28662	-83.73216	203.6	0	248.825	0.01	-0.01	-0.18	-0.41	351277749.1	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	0.01	-0.01	-0.16	-0.34	351277749.2	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.02	248.825	0.01	-0.01	-0.16	-0.34	351277749.3	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.02	248.825	0.03	-0.01	-0.18	-0.29	351277749.4	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.02	248.825	0.03	-0.01	-0.18	-0.29	351277749.5	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	-0.03	-0.01	-0.16	-0.25	351277749.6	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	-0.03	-0.01	-0.16	-0.25	351277749.7	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	-0.05	-0.01	-0.16	-0.21	351277749.8	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	-0.05	-0.01	-0.16	-0.21	351277749.9	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.02	248.825	0.01	-0.01	-0.16	-0.18	351277750	"ID1800291900371655495"
42.28662	-83.73216	203.7	0.02	248.825	0.01	-0.01	-0.16	-0.18	351277750.1	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	-0.05	-0.01	-0.16	-0.15	351277750.2	"ID1800291900371655495"
42.28662	-83.73216	203.7	0	248.825	-0.05	-0.01	-0.16	-0.15	351277750.3	"ID1800291900371655495"
42.28662	-83.73216	203.8	0	248.825	0.01	-0.01	-0.14	-0.13	351277750.4	"ID1800291900371655495"
42.28662	-83.73216	203.8	0	248.825	0.01	-0.01	-0.14	-0.13	351277750.5	"ID1800291900371655495"
42.28662	-83.73216	203.8	0.02	248.825	0.01	-0.01	-0.16	-0.11	351277750.7	"ID1800291900371655495"
42.28662	-83.73216	203.8	0.02	248.825	0.03	-0.01	-0.16	-0.09	351277750.8	"ID1800291900371655495"
42.28662	-83.73216	203.8	0.02	248.825	0.03	-0.01	-0.16	-0.09	351277750.9	"ID1800291900371655495"
42.28662	-83.73216	203.8	0	248.825	-0.13	-0.01	-0.14	-0.08	351277751	"ID1800291900371655495"
42.28662	-83.73216	203.8	0	248.825	-0.13	-0.01	-0.14	-0.08	351277751.1	"ID1800291900371655495"
42.28662	-83.73216	203.9	0.02	248.825	0.07	-0.01	-0.14	-0.06	351277751.2	"ID1800291900371655495"
42.28662	-83.73216	203.9	0.04	248.825	0.07	-0.01	-0.14	-0.06	351277751.3	"ID1800291900371655495"
42.28662	-83.73216	203.9	0.02	248.825	-0.01	-0.01	-0.14	-0.05	351277751.4	"ID1800291900371655495"
42.28662	-83.73216	203.9	0.02	248.825	-0.01	-0.01	-0.14	-0.05	351277751.5	"ID1800291900371655495"
42.28662	-83.73216	203.9	0	248.825	-0.03	-0.01	-0.14	-0.04	351277751.6	"ID1800291900371655495"
42.28662	-83.73216	203.9	0	248.825	-0.03	-0.01	-0.14	-0.04	351277751.7	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.08	248.825	0.22	-0.01	-0.14	-0.04	351277751.8	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.1	248.825	0.22	-0.01	-0.14	-0.04	351277751.9	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.14	248.825	0.22	-0.01	-0.14	-0.04	351277752	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.36	248.825	0.71	-0.01	-0.14	-0.03	351277752.1	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.46	248.825	0.8	-0.01	-0.14	-0.03	351277752.2	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.56	248.825	0.8	-0.01	-0.14	-0.03	351277752.3	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.68	248.825	0.98	-0.01	-0.14	-0.02	351277752.4	"ID1800291900371655495"
42.28662	-83.73217	203.9	0.78	248.825	0.98	-0.01	-0.14	-0.02	351277752.5	"ID1800291900371655495"
42.28662	-83.73217	203.8	1	255.625	1.39	-0.01	-0.16	-0.02	351277752.6	"ID1800291900371655495"
42.28662	-83.73217	203.8	1.16	255.625	1.39	-0.01	-0.16	-0.02	351277752.7	"ID1800291900371655495"
42.28662	-83.73218	203.8	1.24	356.5125	1.23	1.23	-0.14	64.13	351277752.8	"ID1800291900371655495"
42.28662	-83.73218	203.8	1.38	18.6625	1.23	1.23	-0.14	64.13	351277752.9	"ID1800291900371655495"
42.28662	-83.73218	203.8	1.5	222.0375	1.29	-0.44	0	-17.72	351277753	"ID1800291900371655495"
42.28661	-83.73218	203.8	1.66	206.025	1.29	-0.44	0	-17.72	351277753.1	"ID1800291900371655495"
42.28662	-83.73219	203.8	1.76	224.175	1.27	-0.53	-1.68	-18.49	351277753.2	"ID1800291900371655495"
42.28661	-83.73219	203.8	1.9	214.875	1.27	-0.53	-1.68	-18.49	351277753.3	"ID1800291900371655495"
42.28662	-83.73219	203.8	2.18	296.325	1.33	0.61	-1.74	18.91	351277753.5	"ID1800291900371655495"
42.28661	-83.73219	203.8	2.26	254.1875	1.19	-0.07	0	-1.26	351277753.6	"ID1800291900371655495"
42.28661	-83.7322	203.8	2.4	251.85	1.19	-0.07	0	-1.26	351277753.7	"ID1800291900371655495"
42.28661	-83.7322	203.8	2.6	236.8625	1.52	-0.51	-0.26	-11.9	351277753.8	"ID1800291900371655495"
42.28661	-83.7322	203.8	2.78	231.6375	1.52	-0.51	-0.26	-11.9	351277753.9	"ID1800291900371655495"
42.28661	-83.73221	203.8	2.98	250.8125	1.76	-0.18	-1.18	-3.48	351277754	"ID1800291900371655495"
42.28661	-83.73221	203.8	3.18	250.6875	1.76	-0.18	-1.18	-3.48	351277754.1	"ID1800291900371655495"
42.28661	-83.73222	203.8	3.18	262.5875	1.25	0.18	-0.44	3.9	351277754.2	"ID1800291900371655495"
42.28661	-83.73222	203.8	3.32	265.1	1.25	0.18	-0.44	3.9	351277754.3	"ID1800291900371655495"
42.28661	-83.73222	203.8	3.42	258.85	1.23	0.09	0	1.86	351277754.4	"ID1800291900371655495"
42.28661	-83.73223	203.8	3.56	259.5625	1.23	0.09	0	1.86	351277754.5	"ID1800291900371655495"
42.28661	-83.73223	203.9	3.78	252.7125	1.58	-0.13	0	-1.8	351277754.6	"ID1800291900371655495"
42.28661	-83.73224	203.9	3.96	251.8	1.58	-0.13	0	-1.8	351277754.7	"ID1800291900371655495"
42.28661	-83.73225	203.9	4.12	252.075	1.64	-0.17	-0.3	-2.17	351277754.8	"ID1800291900371655495"
42.2866	-83.73225	203.9	4.3	251.375	1.64	-0.17	-0.3	-2.17	351277754.9	"ID1800291900371655495"
42.2866	-83.73225	203.9	4.36	252.2875	1.33	-0.17	-0.32	-1.93	351277755	"ID1800291900371655495"
42.2866	-83.73226	203.9	4.5	251.9125	1.33	-0.17	-0.32	-1.93	351277755.1	"ID1800291900371655495"
42.2866	-83.73226	203.9	4.62	248.1875	1.31	-0.34	-0.3	-4.14	351277755.2	"ID1800291900371655495"
42.2866	-83.73227	203.9	4.76	247.0625	1.31	-0.34	-0.3	-4.14	351277755.3	"ID1800291900371655495"
42.28659	-83.73228	203.9	4.8	249.325	1.08	-0.28	-0.5	-3.18	351277755.4	"ID1800291900371655495"
42.28659	-83.73228	203.9	4.92	248.8875	1.08	-0.28	-0.5	-3.18	351277755.5	"ID1800291900371655495"
42.28659	-83.73228	204	5.08	255.2375	1.27	0.05	-0.42	0.61	351277755.6	"ID1800291900371655495"
42.28659	-83.73229	204	5.24	256.275	1.27	0.05	-0.42	0.61	351277755.7	"ID1800291900371655495"
42.28659	-83.7323	204	5.22	252.875	0.86	-0.07	-0.08	-0.56	351277755.8	"ID1800291900371655495"
42.28659	-83.73231	204	5.32	252.9875	0.86	-0.07	-0.08	-0.56	351277755.9	"ID1800291900371655495"
42.28659	-83.73232	204	5.34	249.175	0.71	-0.26	-0.18	-2.61	351277756	"ID1800291900371655495"
42.28659	-83.73232	204	5.42	248.425	0.71	-0.26	-0.18	-2.61	351277756.1	"ID1800291900371655495"
42.28658	-83.73232	204	5.6	251.725	1.04	-0.11	-0.36	-0.93	351277756.2	"ID1800291900371655495"
42.28658	-83.73233	204	5.72	251.825	1.04	-0.11	-0.36	-0.93	351277756.3	"ID1800291900371655495"
42.28658	-83.73234	204	5.76	248.7	0.9	-0.26	-0.22	-2.54	351277756.4	"ID1800291900371655495"
42.28658	-83.73235	204	5.86	248.1125	0.9	-0.26	-0.22	-2.54	351277756.5	"ID1800291900371655495"
42.28658	-83.73235	204	5.96	250.075	0.94	-0.17	-0.36	-1.53	351277756.6	"ID1800291900371655495"
42.28658	-83.73236	204	6.06	250.0125	0.94	-0.17	-0.36	-1.53	351277756.7	"ID1800291900371655495"
42.28657	-83.73237	204	6.1	252.725	0.77	0.01	-0.28	0.22	351277756.8	"ID1800291900371655495"
42.28657	-83.73238	204	6.18	253.2625	0.77	0.01	-0.28	0.22	351277756.9	"ID1800291900371655495"
42.28657	-83.73238	204	6.28	253.8125	0.77	0.01	-0.28	0.22	351277757	"ID1800291900371655495"
42.28657	-83.73239	204.1	6.38	249.3	0.88	-0.17	-0.12	-1.44	351277757.1	"ID1800291900371655495"
42.28656	-83.7324	204.1	6.36	251.4125	0.57	-0.05	-0.26	-0.3	351277757.2	"ID1800291900371655495"
42.28656	-83.73241	204.1	6.44	251.5875	0.57	-0.05	-0.26	-0.3	351277757.3	"ID1800291900371655495"
42.28656	-83.73241	204.1	6.54	251	0.73	-0.07	-0.16	-0.44	351277757.4	"ID1800291900371655495"
42.28656	-83.73242	204.1	6.62	251.0125	0.73	-0.07	-0.16	-0.44	351277757.5	"ID1800291900371655495"
42.28656	-83.73243	204.1	6.64	251.0125	0.61	-0.05	-0.18	-0.35	351277757.6	"ID1800291900371655495"
42.28656	-83.73244	204.1	6.72	251.025	0.61	-0.05	-0.18	-0.35	351277757.7	"ID1800291900371655495"
42.28655	-83.73244	204.2	6.8	251.5375	0.69	-0.01	-0.16	0	351277757.8	"ID1800291900371655495"
